BROJ_CESTICE,area_used_m2,area_official_m2,area_geometry_m2,google_maps_url,property_description,gml_id,CESTICA_ID,POVRSINA_GRAFICKA,MATICNI_BROJ_KO
7270,705.78,705.78,705.7823499768224,"https://www.google.com/maps?q=45.81329909688427,16.132198999576065",source=nacini_uporabe_zemljista.gml::NACINI_UPORABE | intersect_area_m2=705.78 | NACIN_UPORABE_ID=5733186 | SIFRA_NACINA_UPORABE_ZEMLJISTA=106 | NACINA_UPORABE_ZEMLJISTA=LIVADA || source=nacini_uporabe_zemljista.gml::NACINI_UPORABE | intersect_area_m2=0.0 | NACIN_UPORABE_ID=5733188 | SIFRA_NACINA_UPORABE_ZEMLJISTA=523 | NACINA_UPORABE_ZEMLJISTA=PUT || source=nacini_uporabe_zemljista.gml::NACINI_UPORABE | intersect_area_m2=0.0 | NACIN_UPORABE_ID=5733187 | SIFRA_NACINA_UPORABE_ZEMLJISTA=502 | NACINA_UPORABE_ZEMLJISTA=DVORIŠTE,CESTICE.37456938,37456938,705.78,325392
8221/2,705.86,705.86,705.8571499994662,"https://www.google.com/maps?q=45.79926062018585,16.15289279195422",source=nacini_uporabe_zemljista.gml::NACINI_UPORABE | intersect_area_m2=0.0 | NACIN_UPORABE_ID=7605129 | SIFRA_NACINA_UPORABE_ZEMLJISTA=523 | NACINA_UPORABE_ZEMLJISTA=PUT || source=nacini_uporabe_zemljista.gml::NACINI_UPORABE | intersect_area_m2=0.0 | NACIN_UPORABE_ID=5558167 | SIFRA_NACINA_UPORABE_ZEMLJISTA=502 | NACINA_UPORABE_ZEMLJISTA=DVORIŠTE || source=nacini_uporabe_zgrada.gml::ZGRADE | intersect_area_m2=91.36 | ZGRADA_ID=11843105 | BROJ_ZGRADE=7089 | SIFRA_NACINA_UPORABE_ZGRADE=101 | NACIN_UPORABE_ZGRADE=KUĆA || source=nacini_uporabe_zgrada.gml::ZGRADE | intersect_area_m2=0.0 | ZGRADA_ID=11856877 | BROJ_ZGRADE=17122 | SIFRA_NACINA_UPORABE_ZGRADE=101 | NACIN_UPORABE_ZGRADE=KUĆA,CESTICE.37453619,37453619,705.86,325392
4024,705.9,705.9,705.8953499872299,"https://www.google.com/maps?q=45.81262568891839,16.177012156196913",source=nacini_uporabe_zemljista.gml::NACINI_UPORABE | intersect_area_m2=0.0 | NACIN_UPORABE_ID=7514918 | SIFRA_NACINA_UPORABE_ZEMLJISTA=101 | NACINA_UPORABE_ZEMLJISTA=ORANICA || source=nacini_uporabe_zemljista.gml::NACINI_UPORABE | intersect_area_m2=0.0 | NACIN_UPORABE_ID=6251318 | SIFRA_NACINA_UPORABE_ZEMLJISTA=523 | NACINA_UPORABE_ZEMLJISTA=PUT || source=nacini_uporabe_zemljista.gml::NACINI_UPORABE | intersect_area_m2=0.0 | NACIN_UPORABE_ID=5553275 | SIFRA_NACINA_UPORABE_ZEMLJISTA=523 | NACINA_UPORABE_ZEMLJISTA=PUT || source=nacini_uporabe_zemljista.gml::NACINI_UPORABE | intersect_area_m2=0.0 | NACIN_UPORABE_ID=5876656 | SIFRA_NACINA_UPORABE_ZEMLJISTA=502 | NACINA_UPORABE_ZEMLJISTA=DVORIŠTE || source=nacini_uporabe_zemljista.gml::NACINI_UPORABE | intersect_area_m2=0.0 | NACIN_UPORABE_ID=5553433 | SIFRA_NACINA_UPORABE_ZEMLJISTA=101 | NACINA_UPORABE_ZEMLJISTA=ORANICA || source=nacini_uporabe_zemljista.gml::NACINI_UPORABE | intersect_area_m2=0.0 | NACIN_UPORABE_ID=7280483 | SIFRA_NACINA_UPORABE_ZEMLJISTA=101 | NACINA_UPORABE_ZEMLJISTA=ORANICA || source=nacini_uporabe_zemljista.gml::NACINI_UPORABE | intersect_area_m2=705.9 | NACIN_UPORABE_ID=7514920 | SIFRA_NACINA_UPORABE_ZEMLJISTA=523 | NACINA_UPORABE_ZEMLJISTA=PUT || source=nacini_uporabe_zemljista.gml::NACINI_UPORABE | intersect_area_m2=0.0 | NACIN_UPORABE_ID=7280460 | SIFRA_NACINA_UPORABE_ZEMLJISTA=101 | NACINA_UPORABE_ZEMLJISTA=ORANICA || source=nacini_uporabe_zemljista.gml::NACINI_UPORABE | intersect_area_m2=0.0 | NACIN_UPORABE_ID=7280461 | SIFRA_NACINA_UPORABE_ZEMLJISTA=101 | NACINA_UPORABE_ZEMLJISTA=ORANICA || source=nacini_uporabe_zemljista.gml::NACINI_UPORABE | intersect_area_m2=0.0 | NACIN_UPORABE_ID=7280484 | SIFRA_NACINA_UPORABE_ZEMLJISTA=502 | NACINA_UPORABE_ZEMLJISTA=DVORIŠTE || source=nacini_uporabe_zemljista.gml::NACINI_UPORABE | intersect_area_m2=0.0 | NACIN_UPORABE_ID=7514919 | SIFRA_NACINA_UPORABE_ZEMLJISTA=101 | NACINA_UPORABE_ZEMLJISTA=ORANICA || source=nacini_uporabe_zemljista.gml::NACINI_UPORABE | intersect_area_m2=0.0 | NACIN_UPORABE_ID=5551343 | SIFRA_NACINA_UPORABE_ZEMLJISTA=101 | NACINA_UPORABE_ZEMLJISTA=ORANICA || source=nacini_uporabe_zemljista.gml::NACINI_UPORABE | intersect_area_m2=0.0 | NACIN_UPORABE_ID=5553587 | SIFRA_NACINA_UPORABE_ZEMLJISTA=106 | NACINA_UPORABE_ZEMLJISTA=LIVADA || source=nacini_uporabe_zemljista.gml::NACINI_UPORABE | intersect_area_m2=0.0 | NACIN_UPORABE_ID=5554722 | SIFRA_NACINA_UPORABE_ZEMLJISTA=101 | NACINA_UPORABE_ZEMLJISTA=ORANICA || source=nacini_uporabe_zemljista.gml::NACINI_UPORABE | intersect_area_m2=0.0 | NACIN_UPORABE_ID=7514964 | SIFRA_NACINA_UPORABE_ZEMLJISTA=101 | NACINA_UPORABE_ZEMLJISTA=ORANICA,CESTICE.37457655,37457655,705.9,325392
6202,705.99,705.99,705.9862999929412,"https://www.google.com/maps?q=45.82336252516538,16.131766334441124",source=nacini_uporabe_zemljista.gml::NACINI_UPORABE | intersect_area_m2=0.0 | NACIN_UPORABE_ID=7791576 | SIFRA_NACINA_UPORABE_ZEMLJISTA=547 | NACINA_UPORABE_ZEMLJISTA=NERAZVRSTANA CESTA || source=nacini_uporabe_zemljista.gml::NACINI_UPORABE | intersect_area_m2=0.0 | NACIN_UPORABE_ID=5551259 | SIFRA_NACINA_UPORABE_ZEMLJISTA=502 | NACINA_UPORABE_ZEMLJISTA=DVORIŠTE || source=nacini_uporabe_zemljista.gml::NACINI_UPORABE | intersect_area_m2=0.0 | NACIN_UPORABE_ID=7837752 | SIFRA_NACINA_UPORABE_ZEMLJISTA=502 | NACINA_UPORABE_ZEMLJISTA=DVORIŠTE || source=nacini_uporabe_zgrada.gml::ZGRADE | intersect_area_m2=91.67 | ZGRADA_ID=11848931 | BROJ_ZGRADE=359 | SIFRA_NACINA_UPORABE_ZGRADE=101 | NACIN_UPORABE_ZGRADE=KUĆA || source=nacini_uporabe_zgrada.gml::ZGRADE | intersect_area_m2=0.0 | ZGRADA_ID=11856755 | BROJ_ZGRADE=16835 | SIFRA_NACINA_UPORABE_ZGRADE=101 | NACIN_UPORABE_ZGRADE=KUĆA,CESTICE.37454998,37454998,705.99,325392
1777,706.0,706.0,705.7880999880604,"https://www.google.com/maps?q=45.824419382607616,16.15866071898409",source=nacini_uporabe_zemljista.gml::NACINI_UPORABE | intersect_area_m2=0.0 | NACIN_UPORABE_ID=6356196 | SIFRA_NACINA_UPORABE_ZEMLJISTA=101 | NACINA_UPORABE_ZEMLJISTA=ORANICA || source=nacini_uporabe_zemljista.gml::NACINI_UPORABE | intersect_area_m2=0.0 | NACIN_UPORABE_ID=5555893 | SIFRA_NACINA_UPORABE_ZEMLJISTA=101 | NACINA_UPORABE_ZEMLJISTA=ORANICA || source=nacini_uporabe_zemljista.gml::NACINI_UPORABE | intersect_area_m2=0.0 | NACIN_UPORABE_ID=5553604 | SIFRA_NACINA_UPORABE_ZEMLJISTA=523 | NACINA_UPORABE_ZEMLJISTA=PUT || source=nacini_uporabe_zgrada.gml::ZGRADE | intersect_area_m2=132.49 | ZGRADA_ID=11843483 | BROJ_ZGRADE=172 | SIFRA_NACINA_UPORABE_ZGRADE=101 | NACIN_UPORABE_ZGRADE=KUĆA,CESTICE.37457867,37457867,706.0,325392
5834/4,706.0,706.0,706.4738000115192,"https://www.google.com/maps?q=45.821534098820855,16.139497126513596",source=nacini_uporabe_zemljista.gml::NACINI_UPORABE | intersect_area_m2=0.0 | NACIN_UPORABE_ID=7705265 | SIFRA_NACINA_UPORABE_ZEMLJISTA=303 | NACINA_UPORABE_ZEMLJISTA=KANAL || source=nacini_uporabe_zemljista.gml::NACINI_UPORABE | intersect_area_m2=706.47 | NACIN_UPORABE_ID=5553000 | SIFRA_NACINA_UPORABE_ZEMLJISTA=101 | NACINA_UPORABE_ZEMLJISTA=ORANICA || source=nacini_uporabe_zemljista.gml::NACINI_UPORABE | intersect_area_m2=0.0 | NACIN_UPORABE_ID=5553308 | SIFRA_NACINA_UPORABE_ZEMLJISTA=101 | NACINA_UPORABE_ZEMLJISTA=ORANICA || source=nacini_uporabe_zemljista.gml::NACINI_UPORABE | intersect_area_m2=0.0 | NACIN_UPORABE_ID=7705262 | SIFRA_NACINA_UPORABE_ZEMLJISTA=523 | NACINA_UPORABE_ZEMLJISTA=PUT || source=nacini_uporabe_zemljista.gml::NACINI_UPORABE | intersect_area_m2=0.0 | NACIN_UPORABE_ID=6909000 | SIFRA_NACINA_UPORABE_ZEMLJISTA=106 | NACINA_UPORABE_ZEMLJISTA=LIVADA,CESTICE.37458046,37458046,706.0,325392
4987,706.0,706.0,705.9140999914279,"https://www.google.com/maps?q=45.81769703073257,16.16142888191916",source=nacini_uporabe_zemljista.gml::NACINI_UPORABE | intersect_area_m2=0.0 | NACIN_UPORABE_ID=5557303 | SIFRA_NACINA_UPORABE_ZEMLJISTA=523 | NACINA_UPORABE_ZEMLJISTA=PUT || source=nacini_uporabe_zemljista.gml::NACINI_UPORABE | intersect_area_m2=0.0 | NACIN_UPORABE_ID=5554274 | SIFRA_NACINA_UPORABE_ZEMLJISTA=101 | NACINA_UPORABE_ZEMLJISTA=ORANICA || source=nacini_uporabe_zemljista.gml::NACINI_UPORABE | intersect_area_m2=0.0 | NACIN_UPORABE_ID=5555587 | SIFRA_NACINA_UPORABE_ZEMLJISTA=101 | NACINA_UPORABE_ZEMLJISTA=ORANICA || source=nacini_uporabe_zgrada.gml::ZGRADE | intersect_area_m2=9.97 | ZGRADA_ID=11845129 | BROJ_ZGRADE=9483 | SIFRA_NACINA_UPORABE_ZGRADE=408 | NACIN_UPORABE_ZGRADE=STEPENIŠTE || source=nacini_uporabe_zgrada.gml::ZGRADE | intersect_area_m2=121.83 | ZGRADA_ID=11844258 | BROJ_ZGRADE=2988 | SIFRA_NACINA_UPORABE_ZGRADE=101 | NACIN_UPORABE_ZGRADE=KUĆA || source=nacini_uporabe_zgrada.gml::ZGRADE | intersect_area_m2=8.62 | ZGRADA_ID=11843924 | BROJ_ZGRADE=8554 | SIFRA_NACINA_UPORABE_ZGRADE=407 | NACIN_UPORABE_ZGRADE=TERASA,CESTICE.37455967,37455967,706.0,325392
5160,706.02,706.02,706.0161499988658,"https://www.google.com/maps?q=45.8215596796845,16.152724599578804",source=nacini_uporabe_zemljista.gml::NACINI_UPORABE | intersect_area_m2=0.0 | NACIN_UPORABE_ID=5555620 | SIFRA_NACINA_UPORABE_ZEMLJISTA=303 | NACINA_UPORABE_ZEMLJISTA=KANAL || source=nacini_uporabe_zemljista.gml::NACINI_UPORABE | intersect_area_m2=0.0 | NACIN_UPORABE_ID=7342160 | SIFRA_NACINA_UPORABE_ZEMLJISTA=520 | NACINA_UPORABE_ZEMLJISTA=ULICA || source=nacini_uporabe_zemljista.gml::NACINI_UPORABE | intersect_area_m2=0.0 | NACIN_UPORABE_ID=5555442 | SIFRA_NACINA_UPORABE_ZEMLJISTA=106 | NACINA_UPORABE_ZEMLJISTA=LIVADA || source=nacini_uporabe_zemljista.gml::NACINI_UPORABE | intersect_area_m2=706.02 | NACIN_UPORABE_ID=6964267 | SIFRA_NACINA_UPORABE_ZEMLJISTA=106 | NACINA_UPORABE_ZEMLJISTA=LIVADA || source=nacini_uporabe_zemljista.gml::NACINI_UPORABE | intersect_area_m2=0.0 | NACIN_UPORABE_ID=5554659 | SIFRA_NACINA_UPORABE_ZEMLJISTA=106 | NACINA_UPORABE_ZEMLJISTA=LIVADA || source=nacini_uporabe_zemljista.gml::NACINI_UPORABE | intersect_area_m2=0.0 | NACIN_UPORABE_ID=6964266 | SIFRA_NACINA_UPORABE_ZEMLJISTA=106 | NACINA_UPORABE_ZEMLJISTA=LIVADA || source=nacini_uporabe_zemljista.gml::NACINI_UPORABE | intersect_area_m2=0.0 | NACIN_UPORABE_ID=6964265 | SIFRA_NACINA_UPORABE_ZEMLJISTA=106 | NACINA_UPORABE_ZEMLJISTA=LIVADA,CESTICE.37460192,37460192,706.02,325392
2155,706.5,706.5,706.5016499902415,"https://www.google.com/maps?q=45.82088655849268,16.16419854191559",source=nacini_uporabe_zemljista.gml::NACINI_UPORABE | intersect_area_m2=0.0 | NACIN_UPORABE_ID=7946013 | SIFRA_NACINA_UPORABE_ZEMLJISTA=547 | NACINA_UPORABE_ZEMLJISTA=NERAZVRSTANA CESTA || source=nacini_uporabe_zgrada.gml::ZGRADE | intersect_area_m2=36.86 | ZGRADA_ID=11846788 | BROJ_ZGRADE=1340 | SIFRA_NACINA_UPORABE_ZGRADE=101 | NACIN_UPORABE_ZGRADE=KUĆA,CESTICE.37458903,37458903,706.5,325392
1239,706.81,706.81,706.8101999954202,"https://www.google.com/maps?q=45.82995731094276,16.14892736155246",source=nacini_uporabe_zemljista.gml::NACINI_UPORABE | intersect_area_m2=0.0 | NACIN_UPORABE_ID=6441231 | SIFRA_NACINA_UPORABE_ZEMLJISTA=201 | NACINA_UPORABE_ZEMLJISTA=ŠUMA || source=nacini_uporabe_zemljista.gml::NACINI_UPORABE | intersect_area_m2=0.0 | NACIN_UPORABE_ID=6441230 | SIFRA_NACINA_UPORABE_ZEMLJISTA=502 | NACINA_UPORABE_ZEMLJISTA=DVORIŠTE || source=nacini_uporabe_zemljista.gml::NACINI_UPORABE | intersect_area_m2=0.0 | NACIN_UPORABE_ID=6441235 | SIFRA_NACINA_UPORABE_ZEMLJISTA=502 | NACINA_UPORABE_ZEMLJISTA=DVORIŠTE || source=nacini_uporabe_zemljista.gml::NACINI_UPORABE | intersect_area_m2=479.62 | NACIN_UPORABE_ID=6441233 | SIFRA_NACINA_UPORABE_ZEMLJISTA=502 | NACINA_UPORABE_ZEMLJISTA=DVORIŠTE || source=nacini_uporabe_zemljista.gml::NACINI_UPORABE | intersect_area_m2=0.0 | NACIN_UPORABE_ID=5555455 | SIFRA_NACINA_UPORABE_ZEMLJISTA=523 | NACINA_UPORABE_ZEMLJISTA=PUT || source=nacini_uporabe_zemljista.gml::NACINI_UPORABE | intersect_area_m2=0.0 | NACIN_UPORABE_ID=7293963 | SIFRA_NACINA_UPORABE_ZEMLJISTA=523 | NACINA_UPORABE_ZEMLJISTA=PUT || source=nacini_uporabe_zgrada.gml::ZGRADE | intersect_area_m2=30.53 | ZGRADA_ID=12421356 | BROJ_ZGRADE=17465 | SIFRA_NACINA_UPORABE_ZGRADE=406 | NACIN_UPORABE_ZGRADE=POMOĆNA ZGRADA || source=nacini_uporabe_zgrada.gml::ZGRADE | intersect_area_m2=0.0 | ZGRADA_ID=11855220 | BROJ_ZGRADE=14580 | SIFRA_NACINA_UPORABE_ZGRADE=101 | NACIN_UPORABE_ZGRADE=KUĆA || source=nacini_uporabe_zgrada.gml::ZGRADE | intersect_area_m2=96.17 | ZGRADA_ID=11851685 | BROJ_ZGRADE=6296 | SIFRA_NACINA_UPORABE_ZGRADE=101 | NACIN_UPORABE_ZGRADE=KUĆA || source=nacini_uporabe_zgrada.gml::ZGRADE | intersect_area_m2=11.52 | ZGRADA_ID=12421355 | BROJ_ZGRADE=17464 | SIFRA_NACINA_UPORABE_ZGRADE=404 | NACIN_UPORABE_ZGRADE=SPREMIŠTE || source=nacini_uporabe_zgrada.gml::ZGRADE | intersect_area_m2=88.97 | ZGRADA_ID=12421354 | BROJ_ZGRADE=17463 | SIFRA_NACINA_UPORABE_ZGRADE=101 | NACIN_UPORABE_ZGRADE=KUĆA,CESTICE.37460894,37460894,706.81,325392
8123/1,706.82,706.82,706.8176500166716,"https://www.google.com/maps?q=45.79738546640233,16.15279658843472",source=nacini_uporabe_zemljista.gml::NACINI_UPORABE | intersect_area_m2=0.0 | NACIN_UPORABE_ID=5557453 | SIFRA_NACINA_UPORABE_ZEMLJISTA=523 | NACINA_UPORABE_ZEMLJISTA=PUT || source=nacini_uporabe_zemljista.gml::NACINI_UPORABE | intersect_area_m2=0.0 | NACIN_UPORABE_ID=7699197 | SIFRA_NACINA_UPORABE_ZEMLJISTA=523 | NACINA_UPORABE_ZEMLJISTA=PUT || source=nacini_uporabe_zemljista.gml::NACINI_UPORABE | intersect_area_m2=0.0 | NACIN_UPORABE_ID=7605130 | SIFRA_NACINA_UPORABE_ZEMLJISTA=547 | NACINA_UPORABE_ZEMLJISTA=NERAZVRSTANA CESTA || source=nacini_uporabe_zgrada.gml::ZGRADE | intersect_area_m2=94.26 | ZGRADA_ID=11844241 | BROJ_ZGRADE=3526 | SIFRA_NACINA_UPORABE_ZGRADE=101 | NACIN_UPORABE_ZGRADE=KUĆA,CESTICE.37452262,37452262,706.82,325392
2856,706.83,706.83,706.8327999924672,"https://www.google.com/maps?q=45.819087390588194,16.17295137492081",source=nacini_uporabe_zemljista.gml::NACINI_UPORABE | intersect_area_m2=0.0 | NACIN_UPORABE_ID=7175825 | SIFRA_NACINA_UPORABE_ZEMLJISTA=523 | NACINA_UPORABE_ZEMLJISTA=PUT || source=nacini_uporabe_zemljista.gml::NACINI_UPORABE | intersect_area_m2=0.0 | NACIN_UPORABE_ID=7738308 | SIFRA_NACINA_UPORABE_ZEMLJISTA=101 | NACINA_UPORABE_ZEMLJISTA=ORANICA || source=nacini_uporabe_zemljista.gml::NACINI_UPORABE | intersect_area_m2=0.0 | NACIN_UPORABE_ID=5551320 | SIFRA_NACINA_UPORABE_ZEMLJISTA=502 | NACINA_UPORABE_ZEMLJISTA=DVORIŠTE || source=nacini_uporabe_zgrada.gml::ZGRADE | intersect_area_m2=1.26 | ZGRADA_ID=11848600 | BROJ_ZGRADE=10490 | SIFRA_NACINA_UPORABE_ZGRADE=408 | NACIN_UPORABE_ZGRADE=STEPENIŠTE || source=nacini_uporabe_zgrada.gml::ZGRADE | intersect_area_m2=7.06 | ZGRADA_ID=11845385 | BROJ_ZGRADE=5415 | SIFRA_NACINA_UPORABE_ZGRADE=402 | NACIN_UPORABE_ZGRADE=NADSTREŠNICA || source=nacini_uporabe_zgrada.gml::ZGRADE | intersect_area_m2=105.14 | ZGRADA_ID=11842509 | BROJ_ZGRADE=2067 | SIFRA_NACINA_UPORABE_ZGRADE=101 | NACIN_UPORABE_ZGRADE=KUĆA || source=nacini_uporabe_zgrada.gml::ZGRADE | intersect_area_m2=23.59 | ZGRADA_ID=11845006 | BROJ_ZGRADE=4699 | SIFRA_NACINA_UPORABE_ZGRADE=601 | NACIN_UPORABE_ZGRADE=GOSPODARSKA ZGRADA || source=nacini_uporabe_zgrada.gml::ZGRADE | intersect_area_m2=0.0 | ZGRADA_ID=14400100 | BROJ_ZGRADE=18083 | SIFRA_NACINA_UPORABE_ZGRADE=201 | NACIN_UPORABE_ZGRADE=POSLOVNA ZGRADA,CESTICE.37456756,37456756,706.83,325392
3362,706.87,706.87,706.8710000054411,"https://www.google.com/maps?q=45.826728087732874,16.20066400312145",source=nacini_uporabe_zemljista.gml::NACINI_UPORABE | intersect_area_m2=0.0 | NACIN_UPORABE_ID=6469419 | SIFRA_NACINA_UPORABE_ZEMLJISTA=523 | NACINA_UPORABE_ZEMLJISTA=PUT || source=nacini_uporabe_zemljista.gml::NACINI_UPORABE | intersect_area_m2=682.31 | NACIN_UPORABE_ID=7141507 | SIFRA_NACINA_UPORABE_ZEMLJISTA=502 | NACINA_UPORABE_ZEMLJISTA=DVORIŠTE || source=nacini_uporabe_zemljista.gml::NACINI_UPORABE | intersect_area_m2=0.0 | NACIN_UPORABE_ID=5551631 | SIFRA_NACINA_UPORABE_ZEMLJISTA=502 | NACINA_UPORABE_ZEMLJISTA=DVORIŠTE || source=nacini_uporabe_zemljista.gml::NACINI_UPORABE | intersect_area_m2=0.0 | NACIN_UPORABE_ID=5551634 | SIFRA_NACINA_UPORABE_ZEMLJISTA=105 | NACINA_UPORABE_ZEMLJISTA=VINOGRAD || source=nacini_uporabe_zemljista.gml::NACINI_UPORABE | intersect_area_m2=0.0 | NACIN_UPORABE_ID=5556423 | SIFRA_NACINA_UPORABE_ZEMLJISTA=523 | NACINA_UPORABE_ZEMLJISTA=PUT || source=nacini_uporabe_zgrada.gml::ZGRADE | intersect_area_m2=24.56 | ZGRADA_ID=13383368 | BROJ_ZGRADE=17808 | SIFRA_NACINA_UPORABE_ZGRADE=500 | NACIN_UPORABE_ZGRADE=ZGRADA ZA POVREMENI BORAVAK,CESTICE.37460138,37460138,706.87,325392
8200,707.0,707.0,707.1959999943887,"https://www.google.com/maps?q=45.79955639349368,16.15220077389974",source=nacini_uporabe_zemljista.gml::NACINI_UPORABE | intersect_area_m2=0.0 | NACIN_UPORABE_ID=7605129 | SIFRA_NACINA_UPORABE_ZEMLJISTA=523 | NACINA_UPORABE_ZEMLJISTA=PUT || source=nacini_uporabe_zgrada.gml::ZGRADE | intersect_area_m2=0.0 | ZGRADA_ID=11851122 | BROJ_ZGRADE=580 | SIFRA_NACINA_UPORABE_ZGRADE=601 | NACIN_UPORABE_ZGRADE=GOSPODARSKA ZGRADA || source=nacini_uporabe_zgrada.gml::ZGRADE | intersect_area_m2=97.66 | ZGRADA_ID=11851123 | BROJ_ZGRADE=582 | SIFRA_NACINA_UPORABE_ZGRADE=101 | NACIN_UPORABE_ZGRADE=KUĆA || source=nacini_uporabe_zgrada.gml::ZGRADE | intersect_area_m2=50.86 | ZGRADA_ID=11851120 | BROJ_ZGRADE=581 | SIFRA_NACINA_UPORABE_ZGRADE=601 | NACIN_UPORABE_ZGRADE=GOSPODARSKA ZGRADA,CESTICE.37454739,37454739,707.0,325392
2041,707.0,707.0,707.0645499971492,"https://www.google.com/maps?q=45.823250325874945,16.170071014751155",source=nacini_uporabe_zemljista.gml::NACINI_UPORABE | intersect_area_m2=0.0 | NACIN_UPORABE_ID=5552128 | SIFRA_NACINA_UPORABE_ZEMLJISTA=101 | NACINA_UPORABE_ZEMLJISTA=ORANICA || source=nacini_uporabe_zemljista.gml::NACINI_UPORABE | intersect_area_m2=0.0 | NACIN_UPORABE_ID=7926213 | SIFRA_NACINA_UPORABE_ZEMLJISTA=523 | NACINA_UPORABE_ZEMLJISTA=PUT || source=nacini_uporabe_zemljista.gml::NACINI_UPORABE | intersect_area_m2=0.0 | NACIN_UPORABE_ID=5555098 | SIFRA_NACINA_UPORABE_ZEMLJISTA=523 | NACINA_UPORABE_ZEMLJISTA=PUT || source=nacini_uporabe_zemljista.gml::NACINI_UPORABE | intersect_area_m2=0.0 | NACIN_UPORABE_ID=5553608 | SIFRA_NACINA_UPORABE_ZEMLJISTA=101 | NACINA_UPORABE_ZEMLJISTA=ORANICA || source=nacini_uporabe_zemljista.gml::NACINI_UPORABE | intersect_area_m2=0.0 | NACIN_UPORABE_ID=5554319 | SIFRA_NACINA_UPORABE_ZEMLJISTA=101 | NACINA_UPORABE_ZEMLJISTA=ORANICA || source=nacini_uporabe_zgrada.gml::ZGRADE | intersect_area_m2=3.66 | ZGRADA_ID=11843366 | BROJ_ZGRADE=7608 | SIFRA_NACINA_UPORABE_ZGRADE=407 | NACIN_UPORABE_ZGRADE=TERASA || source=nacini_uporabe_zgrada.gml::ZGRADE | intersect_area_m2=16.92 | ZGRADA_ID=11843118 | BROJ_ZGRADE=7599 | SIFRA_NACINA_UPORABE_ZGRADE=407 | NACIN_UPORABE_ZGRADE=TERASA || source=nacini_uporabe_zgrada.gml::ZGRADE | intersect_area_m2=152.55 | ZGRADA_ID=11845518 | BROJ_ZGRADE=5188 | SIFRA_NACINA_UPORABE_ZGRADE=101 | NACIN_UPORABE_ZGRADE=KUĆA,CESTICE.37458389,37458389,707.0,325392
4756,707.0,707.0,706.8520999909521,"https://www.google.com/maps?q=45.816272550161756,16.164259065808288",source=nacini_uporabe_zemljista.gml::NACINI_UPORABE | intersect_area_m2=0.0 | NACIN_UPORABE_ID=5557215 | SIFRA_NACINA_UPORABE_ZEMLJISTA=101 | NACINA_UPORABE_ZEMLJISTA=ORANICA || source=nacini_uporabe_zemljista.gml::NACINI_UPORABE | intersect_area_m2=0.0 | NACIN_UPORABE_ID=6815570 | SIFRA_NACINA_UPORABE_ZEMLJISTA=523 | NACINA_UPORABE_ZEMLJISTA=PUT || source=nacini_uporabe_zgrada.gml::ZGRADE | intersect_area_m2=24.87 | ZGRADA_ID=11845826 | BROJ_ZGRADE=5817 | SIFRA_NACINA_UPORABE_ZGRADE=601 | NACIN_UPORABE_ZGRADE=GOSPODARSKA ZGRADA || source=nacini_uporabe_zgrada.gml::ZGRADE | intersect_area_m2=87.84 | ZGRADA_ID=11848751 | BROJ_ZGRADE=4929 | SIFRA_NACINA_UPORABE_ZGRADE=101 | NACIN_UPORABE_ZGRADE=KUĆA || source=nacini_uporabe_zgrada.gml::ZGRADE | intersect_area_m2=0.0 | ZGRADA_ID=11848740 | BROJ_ZGRADE=4917 | SIFRA_NACINA_UPORABE_ZGRADE=101 | NACIN_UPORABE_ZGRADE=KUĆA,CESTICE.37455901,37455901,707.0,325392
8228,707.08,707.08,707.0759999992421,"https://www.google.com/maps?q=45.79989500703006,16.153911314416664",source=nacini_uporabe_zemljista.gml::NACINI_UPORABE | intersect_area_m2=0.0 | NACIN_UPORABE_ID=5557447 | SIFRA_NACINA_UPORABE_ZEMLJISTA=523 | NACINA_UPORABE_ZEMLJISTA=PUT || source=nacini_uporabe_zemljista.gml::NACINI_UPORABE | intersect_area_m2=0.0 | NACIN_UPORABE_ID=5557444 | SIFRA_NACINA_UPORABE_ZEMLJISTA=547 | NACINA_UPORABE_ZEMLJISTA=NERAZVRSTANA CESTA || source=nacini_uporabe_zemljista.gml::NACINI_UPORABE | intersect_area_m2=0.0 | NACIN_UPORABE_ID=5557948 | SIFRA_NACINA_UPORABE_ZEMLJISTA=502 | NACINA_UPORABE_ZEMLJISTA=DVORIŠTE || source=nacini_uporabe_zemljista.gml::NACINI_UPORABE | intersect_area_m2=0.0 | NACIN_UPORABE_ID=5557452 | SIFRA_NACINA_UPORABE_ZEMLJISTA=523 | NACINA_UPORABE_ZEMLJISTA=PUT || source=nacini_uporabe_zemljista.gml::NACINI_UPORABE | intersect_area_m2=0.0 | NACIN_UPORABE_ID=5557437 | SIFRA_NACINA_UPORABE_ZEMLJISTA=502 | NACINA_UPORABE_ZEMLJISTA=DVORIŠTE || source=nacini_uporabe_zgrada.gml::ZGRADE | intersect_area_m2=89.92 | ZGRADA_ID=11844024 | BROJ_ZGRADE=228 | SIFRA_NACINA_UPORABE_ZGRADE=101 | NACIN_UPORABE_ZGRADE=KUĆA,CESTICE.37454759,37454759,707.08,325392
